Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Usage_class
Baker Park Reserve,21,Baker Main Gate,1,08:00 AM,High
Baker Park Reserve,21,Baker Main Gate,1,10:00 AM,High
Baker Park Reserve,21,Baker Main Gate,1,12:00 PM,High
Baker Park Reserve,21,Baker Main Gate,1,02:00 PM,High
Baker Park Reserve,21,Baker Main Gate,1,04:00 PM,High
Baker Park Reserve,21,Baker Main Gate,1,06:00 PM,High
Baker Park Reserve,21,Campground Turf Spur,2,08:00 AM,Low
Baker Park Reserve,21,Campground Turf Spur,2,10:00 AM,Low
Baker Park Reserve,21,Campground Turf Spur,2,12:00 PM,Low
Baker Park Reserve,21,Campground Turf Spur,2,02:00 PM,Low
Baker Park Reserve,21,Campground Turf Spur,2,04:00 PM,Low
Baker Park Reserve,21,Campground Turf Spur,2,06:00 PM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,08:00 AM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,10:00 AM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,12:00 PM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,02:00 PM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,04:00 PM,Low
Baker Park Reserve,21,Marshview Turf Trails,3,06:00 PM,Low
Baker Park Reserve,21,Baker Horse Trailhead,4,08:00 AM,Medium
Baker Park Reserve,21,Baker Horse Trailhead,4,10:00 AM,Medium
Baker Park Reserve,21,Baker Horse Trailhead,4,12:00 PM,Medium
Baker Park Reserve,21,Baker Horse Trailhead,4,02:00 PM,Medium
Baker Park Reserve,21,Baker Horse Trailhead,4,04:00 PM,Medium
Baker Park Reserve,21,Baker Horse Trailhead,4,06:00 PM,Medium
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,08:00 AM,Low
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,10:00 AM,Low
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,12:00 PM,Low
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,02:00 PM,Low
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,04:00 PM,Low
Baker Park Reserve,21,Southern Lake Independence Regional Trail Connection,5,06:00 PM,Low
Baker Park Reserve,21,Maple Plain Trailhead,6,08:00 AM,Medium
Baker Park Reserve,21,Maple Plain Trailhead,6,10:00 AM,Medium
Baker Park Reserve,21,Maple Plain Trailhead,6,12:00 PM,Medium
Baker Park Reserve,21,Maple Plain Trailhead,6,02:00 PM,Medium
Baker Park Reserve,21,Maple Plain Trailhead,6,04:00 PM,Medium
Baker Park Reserve,21,Maple Plain Trailhead,6,06:00 PM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,08:00 AM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,10:00 AM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,12:00 PM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,02:00 PM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,04:00 PM,Medium
Baker Park Reserve,21,Spurzem Fishing Access,7,06:00 PM,Medium
Baker Park Reserve,21,Half Moon Fishing Access,8,08:00 AM,Low
Baker Park Reserve,21,Half Moon Fishing Access,8,10:00 AM,Low
Baker Park Reserve,21,Half Moon Fishing Access,8,12:00 PM,Low
Baker Park Reserve,21,Half Moon Fishing Access,8,02:00 PM,Low
Baker Park Reserve,21,Half Moon Fishing Access,8,04:00 PM,Low
Baker Park Reserve,21,Half Moon Fishing Access,8,06:00 PM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,08:00 AM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,10:00 AM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,12:00 PM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,02:00 PM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,04:00 PM,Low
Baker Park Reserve,21,Sycamore Trail Turf Spur,9,06:00 PM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,08:00 AM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,10:00 AM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,12:00 PM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,02:00 PM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,04:00 PM,Low
Baker Park Reserve,21,County Road 24 Trail Intersection,10,06:00 PM,Low
Baker Park Reserve,21,Northern LIT Connection,11,08:00 AM,Low
Baker Park Reserve,21,Northern LIT Connection,11,10:00 AM,Low
Baker Park Reserve,21,Northern LIT Connection,11,12:00 PM,Low
Baker Park Reserve,21,Northern LIT Connection,11,02:00 PM,Low
Baker Park Reserve,21,Northern LIT Connection,11,04:00 PM,Low
Baker Park Reserve,21,Northern LIT Connection,11,06:00 PM,Low
Baker Park Reserve,21,Main Street Spur,12,08:00 AM,Low
Baker Park Reserve,21,Main Street Spur,12,10:00 AM,Low
Baker Park Reserve,21,Main Street Spur,12,12:00 PM,Low
Baker Park Reserve,21,Main Street Spur,12,02:00 PM,Low
Baker Park Reserve,21,Main Street Spur,12,04:00 PM,Low
Baker Park Reserve,21,Main Street Spur,12,06:00 PM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,08:00 AM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,10:00 AM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,12:00 PM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,02:00 PM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,04:00 PM,Low
Baker Park Reserve,21,Main Recreation Area North Spur,13,06:00 PM,Low
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,08:00 AM,High
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,10:00 AM,High
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,12:00 PM,High
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,02:00 PM,High
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,04:00 PM,High
Bryant Lake Regional Park,22,Bryant Lake Main Gate,1,06:00 PM,High
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,08:00 AM,Low
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,10:00 AM,Low
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,12:00 PM,Low
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,02:00 PM,Low
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,04:00 PM,Low
Bryant Lake Regional Park,22,Rowland Road Paved Spur,2,06:00 PM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,08:00 AM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,10:00 AM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,12:00 PM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,02:00 PM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,04:00 PM,Low
Bryant Lake Regional Park,22,Wooddale Church Parking Lot,3,06:00 PM,Low
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,08:00 AM,Medium
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,10:00 AM,Medium
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,12:00 PM,Medium
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,02:00 PM,Medium
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,04:00 PM,Medium
Bryant Lake Regional Park,22,Bryant Lake Pet Exercise Area,4,06:00 PM,Medium
Carver Park Reserve,23,Grimm Road,1,08:00 AM,High
Carver Park Reserve,23,Grimm Road,1,10:00 AM,High
Carver Park Reserve,23,Grimm Road,1,12:00 PM,High
Carver Park Reserve,23,Grimm Road,1,02:00 PM,High
Carver Park Reserve,23,Grimm Road,1,04:00 PM,High
Carver Park Reserve,23,Grimm Road,1,06:00 PM,High
Carver Park Reserve,23,Lowry Nature Center,2,08:00 AM,Medium
Carver Park Reserve,23,Lowry Nature Center,2,10:00 AM,Medium
Carver Park Reserve,23,Lowry Nature Center,2,12:00 PM,Medium
Carver Park Reserve,23,Lowry Nature Center,2,02:00 PM,Medium
Carver Park Reserve,23,Lowry Nature Center,2,04:00 PM,Medium
Carver Park Reserve,23,Lowry Nature Center,2,06:00 PM,Medium
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,08:00 AM,Low
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,10:00 AM,Low
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,12:00 PM,Low
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,02:00 PM,Low
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,04:00 PM,Low
Carver Park Reserve,23,Lake Auburn Access/King Sanctuary,3,06:00 PM,Low
Carver Park Reserve,23,Steiger Lake Access,4,08:00 AM,Low
Carver Park Reserve,23,Steiger Lake Access,4,10:00 AM,Low
Carver Park Reserve,23,Steiger Lake Access,4,12:00 PM,Low
Carver Park Reserve,23,Steiger Lake Access,4,02:00 PM,Low
Carver Park Reserve,23,Steiger Lake Access,4,04:00 PM,Low
Carver Park Reserve,23,Steiger Lake Access,4,06:00 PM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,08:00 AM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,10:00 AM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,12:00 PM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,02:00 PM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,04:00 PM,Low
Carver Park Reserve,23,Lake Zumbra Access,5,06:00 PM,Low
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,08:00 AM,Medium
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,10:00 AM,Medium
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,12:00 PM,Medium
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,02:00 PM,Medium
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,04:00 PM,Medium
Carver Park Reserve,23,Lake Minnetonka LRT Connection,7,06:00 PM,Medium
Carver Park Reserve,23,Carver Off-leash Dog Area,8,08:00 AM,High
Carver Park Reserve,23,Carver Off-leash Dog Area,8,10:00 AM,High
Carver Park Reserve,23,Carver Off-leash Dog Area,8,12:00 PM,High
Carver Park Reserve,23,Carver Off-leash Dog Area,8,02:00 PM,High
Carver Park Reserve,23,Carver Off-leash Dog Area,8,04:00 PM,High
Carver Park Reserve,23,Carver Off-leash Dog Area,8,06:00 PM,High
Clifton French Regional Park,24,French Main Gate,1,08:00 AM,High
Clifton French Regional Park,24,French Main Gate,1,10:00 AM,High
Clifton French Regional Park,24,French Main Gate,1,12:00 PM,High
Clifton French Regional Park,24,French Main Gate,1,02:00 PM,High
Clifton French Regional Park,24,French Main Gate,1,04:00 PM,High
Clifton French Regional Park,24,French Main Gate,1,06:00 PM,High
Clifton French Regional Park,24,36th Avenue Gate,2,08:00 AM,Medium
Clifton French Regional Park,24,36th Avenue Gate,2,10:00 AM,Medium
Clifton French Regional Park,24,36th Avenue Gate,2,12:00 PM,Medium
Clifton French Regional Park,24,36th Avenue Gate,2,02:00 PM,Medium
Clifton French Regional Park,24,36th Avenue Gate,2,04:00 PM,Medium
Clifton French Regional Park,24,36th Avenue Gate,2,06:00 PM,Medium
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,08:00 AM,Low
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,10:00 AM,Low
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,12:00 PM,Low
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,02:00 PM,Low
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,04:00 PM,Low
Clifton French Regional Park,24,Medicine Lake Drive Turf Spur,3,06:00 PM,Low
Clifton French Regional Park,24,Rockford Road Connections,4,08:00 AM,Medium
Clifton French Regional Park,24,Rockford Road Connections,4,10:00 AM,Medium
Clifton French Regional Park,24,Rockford Road Connections,4,12:00 PM,Medium
Clifton French Regional Park,24,Rockford Road Connections,4,02:00 PM,Medium
Clifton French Regional Park,24,Rockford Road Connections,4,04:00 PM,Medium
Clifton French Regional Park,24,Rockford Road Connections,4,06:00 PM,Medium
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,08:00 AM,Low
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,10:00 AM,Low
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,12:00 PM,Low
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,02:00 PM,Low
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,04:00 PM,Low
Clifton French Regional Park,24,Goldenrod Lane and 40th Avenue North Spur,5,06:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,08:00 AM,High
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,10:00 AM,High
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,12:00 PM,High
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,02:00 PM,High
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,04:00 PM,High
Cleary Lake Regional Park (Scott County),25,Cleary Main Gate,1,06:00 PM,High
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,08:00 AM,Low
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,10:00 AM,Low
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,12:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,02:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,04:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northeast Trail Entrance,2,06:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,08:00 AM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,10:00 AM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,12:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,02:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,04:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Northwest Trail Entrance,3,06:00 PM,Low
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,08:00 AM,Medium
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,10:00 AM,Medium
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,12:00 PM,Medium
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,02:00 PM,Medium
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,04:00 PM,Medium
Cleary Lake Regional Park (Scott County),25,Cleary Pet Exercise Area,4,06:00 PM,Medium
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,08:00 AM,Low
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,10:00 AM,Low
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,12:00 PM,Low
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,02:00 PM,Low
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,04:00 PM,Low
Cleary Lake Regional Park (Scott County),25,West Trail Spur,5,06:00 PM,Low
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,08:00 AM,High
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,10:00 AM,High
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,12:00 PM,High
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,02:00 PM,High
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,04:00 PM,High
Coon Rapids Dam Regional Park,26,Coon Rapids Dam Main Entrance,2,06:00 PM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,08:00 AM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,10:00 AM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,12:00 PM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,02:00 PM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,04:00 PM,High
Coon Rapids Dam Regional Park,26,East End of Coon Rapids Dam Walkway,3,06:00 PM,High
Coon Rapids Dam Regional Park,26,West Trail Spur,5,08:00 AM,Low
Coon Rapids Dam Regional Park,26,West Trail Spur,5,10:00 AM,Low
Coon Rapids Dam Regional Park,26,West Trail Spur,5,12:00 PM,Low
Coon Rapids Dam Regional Park,26,West Trail Spur,5,02:00 PM,Low
Coon Rapids Dam Regional Park,26,West Trail Spur,5,04:00 PM,Low
Coon Rapids Dam Regional Park,26,West Trail Spur,5,06:00 PM,Low
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,08:00 AM,Medium
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,10:00 AM,Medium
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,12:00 PM,Medium
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,02:00 PM,Medium
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,04:00 PM,Medium
Coon Rapids Dam Regional Park,26,97th Avenue Entrance,6,06:00 PM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,08:00 AM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,10:00 AM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,12:00 PM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,02:00 PM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,04:00 PM,Medium
Crow-Hassan Park Reserve,27,Main Entrance,1,06:00 PM,Medium
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,08:00 AM,High
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,10:00 AM,High
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,12:00 PM,High
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,02:00 PM,High
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,04:00 PM,High
Crow-Hassan Park Reserve,27,Pet Exercise Area,2,06:00 PM,High
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,08:00 AM,Low
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,10:00 AM,Low
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,12:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,02:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,04:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 19 Spur,3,06:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,08:00 AM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,10:00 AM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,12:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,02:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,04:00 PM,Low
Crow-Hassan Park Reserve,27,County Road 203 Spur,4,06:00 PM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,08:00 AM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,10:00 AM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,12:00 PM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,02:00 PM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,04:00 PM,Low
Crow-Hassan Park Reserve,27,Territorial Road Turf Spur,5,06:00 PM,Low
Elm Creek Park Reserve,28,Main Gate,1,08:00 AM,High
Elm Creek Park Reserve,28,Main Gate,1,10:00 AM,High
Elm Creek Park Reserve,28,Main Gate,1,12:00 PM,High
Elm Creek Park Reserve,28,Main Gate,1,02:00 PM,High
Elm Creek Park Reserve,28,Main Gate,1,04:00 PM,High
Elm Creek Park Reserve,28,Main Gate,1,06:00 PM,High
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,08:00 AM,Medium
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,10:00 AM,Medium
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,12:00 PM,Medium
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,02:00 PM,Medium
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,04:00 PM,Medium
Elm Creek Park Reserve,28,Rush Creek Trail Connection,2,06:00 PM,Medium
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,08:00 AM,Low
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,10:00 AM,Low
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,12:00 PM,Low
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,02:00 PM,Low
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,04:00 PM,Low
Elm Creek Park Reserve,28,Zachary Lane Service Road,3,06:00 PM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,08:00 AM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,10:00 AM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,12:00 PM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,02:00 PM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,04:00 PM,Low
Elm Creek Park Reserve,28,109th Avenue/Goose Lake Road/Zachary Lane Roundabout,4,06:00 PM,Low
Elm Creek Park Reserve,28,Eastman Nature Center,5,08:00 AM,Medium
Elm Creek Park Reserve,28,Eastman Nature Center,5,10:00 AM,Medium
Elm Creek Park Reserve,28,Eastman Nature Center,5,12:00 PM,Medium
Elm Creek Park Reserve,28,Eastman Nature Center,5,02:00 PM,Medium
Elm Creek Park Reserve,28,Eastman Nature Center,5,04:00 PM,Medium
Elm Creek Park Reserve,28,Eastman Nature Center,5,06:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,08:00 AM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,10:00 AM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,12:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,02:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,04:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Horse and Archery Lot,7,06:00 PM,Medium
Elm Creek Park Reserve,28,Territorial Road,8,08:00 AM,Low
Elm Creek Park Reserve,28,Territorial Road,8,10:00 AM,Low
Elm Creek Park Reserve,28,Territorial Road,8,12:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road,8,02:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road,8,04:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road,8,06:00 PM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,08:00 AM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,10:00 AM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,12:00 PM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,02:00 PM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,04:00 PM,Low
Elm Creek Park Reserve,28,101st Avenue Spur,9,06:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,08:00 AM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,10:00 AM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,12:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,02:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,04:00 PM,Low
Elm Creek Park Reserve,28,Territorial Road and Fernbrook Lane Spur,10,06:00 PM,Low
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,08:00 AM,Medium
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,10:00 AM,Medium
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,12:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,02:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,04:00 PM,Medium
Elm Creek Park Reserve,28,Elm Creek Road Trailhead Lot,11,06:00 PM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,08:00 AM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,10:00 AM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,12:00 PM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,02:00 PM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,04:00 PM,Medium
Elm Creek Park Reserve,28,North Trailhead Lot,12,06:00 PM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,08:00 AM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,10:00 AM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,12:00 PM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,02:00 PM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,04:00 PM,Medium
Elm Creek Park Reserve,28,Hayden Lake Road Crossing,13,06:00 PM,Medium
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,08:00 AM,Low
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,10:00 AM,Low
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,12:00 PM,Low
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,02:00 PM,Low
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,04:00 PM,Low
Elm Creek Park Reserve,28,"Elm Creek Road, Eastern Trail Crossing",15,06:00 PM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,08:00 AM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,10:00 AM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,12:00 PM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,02:00 PM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,04:00 PM,Low
Elm Creek Park Reserve,28,County Road 202 Trail Spurs,16,06:00 PM,Low
Elm Creek Park Reserve,28,Pet Exercise Area,17,08:00 AM,Medium
Elm Creek Park Reserve,28,Pet Exercise Area,17,10:00 AM,Medium
Elm Creek Park Reserve,28,Pet Exercise Area,17,12:00 PM,Medium
Elm Creek Park Reserve,28,Pet Exercise Area,17,02:00 PM,Medium
Elm Creek Park Reserve,28,Pet Exercise Area,17,04:00 PM,Medium
Elm Creek Park Reserve,28,Pet Exercise Area,17,06:00 PM,Medium
Elm Creek Park Reserve,28,Hilltop Court Spur,18,08:00 AM,Low
Elm Creek Park Reserve,28,Hilltop Court Spur,18,10:00 AM,Low
Elm Creek Park Reserve,28,Hilltop Court Spur,18,12:00 PM,Low
Elm Creek Park Reserve,28,Hilltop Court Spur,18,02:00 PM,Low
Elm Creek Park Reserve,28,Hilltop Court Spur,18,04:00 PM,Low
Elm Creek Park Reserve,28,Hilltop Court Spur,18,06:00 PM,Low
