Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Usage_class
Trout Brook Regional Trail,130,Rose Avenue East at trail leading into park trail off the east end of Rose Avenue - trail entry,2,10:00 AM,Medium
Trout Brook Regional Trail,130,Rose Avenue East at trail leading into park trail off the east end of Rose Avenue - trail entry,2,12:00 PM,Medium
Trout Brook Regional Trail,130,Rose Avenue East at trail leading into park trail off the east end of Rose Avenue - trail entry,2,02:00 PM,Medium
Trout Brook Regional Trail,130,Rose Avenue East at trail leading into park trail off the east end of Rose Avenue - trail entry,2,04:00 PM,Medium
Trout Brook Regional Trail,130,Rose Avenue East at trail leading into park trail off the east end of Rose Avenue - trail entry,2,06:00 PM,Medium
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,08:00 AM,Low
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,10:00 AM,Low
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,12:00 PM,Low
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,02:00 PM,Low
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,04:00 PM,Low
Trout Brook Regional Trail,130,Jenks Avenue East at trail leading into trail Jackson Street - trail entry,3,06:00 PM,Low
