Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category)."
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID6""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID30_TEXT""}","{""ImportId"":""QID34_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}"
6/28/2018 20:35,6/28/2018 20:37,Offline,66.41.128.169,100,0,TRUE,6/28/2018 20:40,R_kKy0UFzRFQ8RduX,,,,,45.127015,-93.246194,,EN,Jm,Anoka County,Mississippi River Regional Trail,7,June,28,2018,2:00-4:00 PM,Yes,,0,1,0,0,0,0
7/2/2018 8:33,7/2/2018 8:33,Offline,66.41.128.169,100,0,TRUE,7/2/2018 8:34,R_gPGoOHtFRkwwzXc,,,,,45.127046,-93.246378,,EN,Jm,Anoka County,Mississippi West Regional Park,1,July,1,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
7/2/2018 8:31,7/2/2018 8:32,Offline,66.41.128.169,100,0,TRUE,7/2/2018 8:34,R_5iWXTVAz35PF3Xh,,,,,45.12709,-93.246477,,EN,Jm,Anoka County,Rum River Regional Trail,3,June,29,2018,4:00-6:00 PM,Yes,,1,0,0,0,0,0
7/2/2018 8:30,7/2/2018 8:31,Offline,66.41.128.169,100,0,TRUE,7/2/2018 8:34,R_5DUEvYaYFgyciiw,,,,,45.127138,-93.246227,,EN,Jm,Anoka County,Central Anoka County Regional Trail,2,June,29,2018,2:00-4:00 PM,Yes,,2,1,0,0,0,0
7/3/2018 7:40,7/3/2018 7:41,Offline,63.226.165.182,100,0,TRUE,7/3/2018 7:41,R_1hMfZmK2INcMWi1,,,,,45.111594,-93.294298,,EN,Mb,Anoka County,Mississippi West Regional Park,1,June,30,2018,8:00-10:00 AM,Yes,,0,0,8,0,0,0
7/3/2018 7:39,7/3/2018 7:40,Offline,63.226.165.182,100,0,TRUE,7/3/2018 7:41,R_2SL60KTnic5ScBT,,,,,45.111698,-93.294305,,EN,Mb,Anoka County,Mississippi West Regional Park,2,June,28,2018,6:00-8:00 PM,Yes,,9,3,0,0,0,0
7/3/2018 7:38,7/3/2018 7:39,Offline,63.226.165.182,100,0,TRUE,7/3/2018 7:41,R_4uELZVYtdYWwmUX,,,,,45.111615,-93.294366,,EN,Mb,Anoka County,Rum River Regional Trail,2,June,27,2018,2:00-4:00 PM,Yes,,20,13,0,0,0,0
7/3/2018 7:37,7/3/2018 7:38,Offline,63.226.165.182,100,0,TRUE,7/3/2018 7:41,R_5EnDZdSI0OrCgNJ,,,,,45.111689,-93.294365,,EN,Mb,Anoka County,Central Anoka County Regional Trail,3,June,27,2018,4:00-6:00 PM,Yes,,4,1,0,0,0,0
7/5/2018 12:37,7/5/2018 12:38,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_5NLFjJDlrQln5Sg,,,,,45.163844,-93.050898,,EN,Mc,Anoka County,Rice Creek Chain of Lakes Park Reserve,11,July,4,2018,2:00-4:00 PM,Yes,,0,0,30,0,0,0
7/5/2018 12:35,7/5/2018 12:36,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_nJHPuyJXqZdZTWz,,,,,45.163966,-93.050588,,EN,Mc,Anoka County,Rice Creek North Regional Trail,3,July,4,2018,12:00-2:00 PM,Yes,,10,11,0,0,0,0
7/5/2018 12:34,7/5/2018 12:35,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_ddOORtwsU3O39qv,,,,,45.163966,-93.050588,,EN,Mc,Anoka County,Rum River Regional Trail,4,July,4,2018,8:00-10:00 AM,Yes,,25,40,0,0,0,0
7/5/2018 12:33,7/5/2018 12:34,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_bGj3d399hDX0qF6,,,,,45.16373,-93.051139,,EN,Rwc,Anoka County,Central Anoka County Regional Trail,1,July,4,2018,6:00-8:00 PM,Yes,,10,5,0,0,0,0
7/5/2018 12:31,7/5/2018 12:33,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_gdJne7BrBvRLjpG,,,,,45.164027,-93.050646,,EN,Rwc,Anoka County,Anoka County Riverfront Regional Park,2,July,4,2018,6:00-8:00 PM,Yes,,7,31,89,0,0,0
7/5/2018 12:29,7/5/2018 12:31,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_eBJLPWoDC0WQ4sr,,,,,45.163888,-93.050827,,EN,Rwc,Anoka County,Rice Creek West Regional Trail,11,July,4,2018,4:00-6:00 PM,Yes,,6,44,0,0,0,0
7/5/2018 12:28,7/5/2018 12:29,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_gtSbSExNFwGvyEU,,,,,45.163863,-93.05118,,EN,Rwc,Anoka County,Central Anoka County Regional Trail,3,July,3,2018,6:00-8:00 PM,Yes,,45,71,0,0,0,0
7/5/2018 12:26,7/5/2018 12:28,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_4sHgWLJcn633lDA,,,,,45.163737,-93.050941,,EN,Rwc,Anoka County,Rum River Regional Trail,4,July,3,2018,4:00-6:00 PM,Yes,,14,88,0,0,0,0
7/5/2018 11:44,7/5/2018 11:45,Offline,68.46.105.6,100,1,TRUE,7/5/2018 12:40,R_17OyGOnWQR6CFNf,,,,,45.164021,-93.050887,,EN,Rwc,Anoka County,Bunker Hills Regional Park,4,July,1,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
7/5/2018 11:42,7/5/2018 11:44,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_jEFwSfFJid6DgSd,,,,,45.164021,-93.050887,,EN,Rwc,Anoka County,Coon Creek Regional Trail,4,July,1,2018,8:00-10:00 AM,Yes,,5,28,0,0,0,0
7/5/2018 11:39,7/5/2018 11:42,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_2laROEFuaWJjtip,,,,,45.164011,-93.050987,,EN,Mc,Anoka County,Rice Creek North Regional Trail,2,June,30,2018,12:00-2:00 PM,Yes,,12,1,0,0,0,0
7/5/2018 11:36,7/5/2018 11:39,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_3wzXyPxZKPMRyQe,,,,,45.164003,-93.050965,,EN,Mc,Anoka County,Rice Creek Chain of Lakes Park Reserve,11,June,30,2018,10:00-12:00 PM,Yes,,0,0,13,0,0,0
7/5/2018 11:28,7/5/2018 11:29,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_0P1O1qljFaVkB6Y,,,,,45.164003,-93.050965,,EN,Rwc,Anoka County,East Anoka County Regional Trail,4,June,30,2018,12:00-2:00 PM,Yes,,19,8,0,0,0,0
7/5/2018 11:25,7/5/2018 11:28,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_kku9AjlFubbsVBb,,,,,45.163964,-93.050936,,EN,Rwc,Anoka County,Bunker Hills Regional Trail,1,June,30,2018,10:00-12:00 PM,Yes,,49,96,0,0,0,0
7/5/2018 11:22,7/5/2018 11:24,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_lEy9RB5kbVzYc8B,,,,,45.163966,-93.050951,,EN,Mc,Anoka County,Rice Creek Chain of Lakes Park Reserve,6,June,28,2018,12:00-2:00 PM,Yes,,37,7,0,0,0,0
7/5/2018 11:19,7/5/2018 11:22,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_5ZWiZ3CpLHQvGAY,,,,,45.163968,-93.050964,,EN,Mc,Anoka County,Rice Creek North Regional Trail,4,June,28,2018,10:00-12:00 PM,Yes,,31,39,0,0,0,0
7/5/2018 11:16,7/5/2018 11:19,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_dDmogO9ru8YGEWX,,,,,45.164016,-93.050985,,EN,Rwc,Anoka County,Lake George Regional Park,1,June,28,2018,6:00-8:00 PM,Yes,,1,9,59,0,0,0
7/5/2018 11:13,7/5/2018 11:16,Offline,68.46.105.6,100,0,TRUE,7/5/2018 12:40,R_fICDtotOHJOhEAX,,,,,45.164032,-93.051051,,EN,Rwc,Anoka County,Rum River Central Regional Park,1,June,28,2018,4:00-6:00 PM,Yes,,8,0,10,0,0,0
7/5/2018 20:08,7/5/2018 20:10,Offline,68.46.105.6,100,0,TRUE,7/5/2018 20:11,R_81nUaSZVxvP2A0D,,,,,45.164003,-93.051033,,EN,Rwc,Anoka County,Martin-Island-Linwood Regional Park,3,July,5,2018,6:00-8:00 PM,Yes,,2,3,37,0,0,0
7/5/2018 20:07,7/5/2018 20:08,Offline,68.46.105.6,100,0,TRUE,7/5/2018 20:11,R_3VWgaRBF1DGDGgo,,,,,45.163815,-93.050934,,EN,Rwc,Anoka County,Anoka County Riverfront Regional Park,3,July,5,2018,6:00-8:00 PM,Yes,,41,2,0,0,0,0
7/5/2018 20:06,7/5/2018 20:07,Offline,68.46.105.6,100,0,TRUE,7/5/2018 20:11,R_jGqueOJ4yYsD939,,,,,45.163815,-93.050934,,EN,Rwc,Anoka County,Rice Creek West Regional Trail,1,July,5,2018,4:00-6:00 PM,Yes,,28,28,0,0,0,0
7/9/2018 15:54,7/9/2018 15:55,Offline,63.226.165.165,100,0,TRUE,7/9/2018 15:56,R_3DkQLdM0yZSSGFm,,,,,45.111549,-93.294212,,EN,Mb,Anoka County,Rice Creek West Regional Trail,1,July,8,2018,10:00-12:00 PM,Yes,,4,11,0,0,0,0
7/9/2018 15:52,7/9/2018 15:54,Offline,63.226.165.165,100,0,TRUE,7/9/2018 15:56,R_5zjemFY3NADVVIm,,,,,45.111656,-93.294194,,EN,Mb,Anoka County,Anoka County Riverfront Regional Park,3,July,8,2018,8:00-10:00 AM,Yes,,5,0,0,0,0,0
7/9/2018 15:49,7/9/2018 15:52,Offline,63.226.165.165,100,0,TRUE,7/9/2018 15:56,R_knllDfZbBe3594t,,,,,45.111554,-93.294211,,EN,Mb,Anoka County,Anoka County Riverfront Regional Park,1,July,8,2018,12:00-2:00 PM,No,6/7 12:00-2:00,2,0,3,0,0,0
7/9/2018 15:47,7/9/2018 15:48,Offline,63.226.165.165,100,1,TRUE,7/9/2018 15:56,R_ejiAIxUiRWf22Lw,,,,,45.11162,-93.294424,,EN,Mb,Anoka County,Coon Creek Regional Trail,5,July,9,2018,2:00-4:00 PM,Yes,,7,5,0,0,0,0
7/9/2018 15:45,7/9/2018 15:47,Offline,63.226.165.165,100,0,TRUE,7/9/2018 15:56,R_oVPyfck5uQoXggz,,,,,45.111613,-93.294427,,EN,Mb,Anoka County,Bunker Hills Regional Park,6,July,9,2018,12:00-2:00 PM,Yes,,4,1,18,0,0,0
7/9/2018 16:24,7/9/2018 16:26,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:26,R_4Rpa5uFW2UpjUVh,,,,,45.163994,-93.050954,,EN,Rwc,Anoka County,Rice Creek North Regional Trail,4,July,8,2018,2:00-4:00 PM,Yes,,66,7,0,0,0,0
7/9/2018 16:22,7/9/2018 16:24,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_jUR6wqnUW2AtwrA,,,,,45.164012,-93.050964,,EN,Rwc,Anoka County,Rice Creek Chain of Lakes Park Reserve,6,July,8,2018,10:00-12:00 PM,Yes,,46,38,0,0,0,0
7/9/2018 16:20,7/9/2018 16:22,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_iFUbnVUZtTPypHq,,,,,45.164018,-93.050972,,EN,Rwc,Anoka County,Martin-Island-Linwood Regional Park,4,July,8,2018,8:00-10:00 AM,Yes,,0,4,2,0,0,0
7/9/2018 16:08,7/9/2018 16:11,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_hs6ZfmcPTXyDCqx,,,,,45.16403,-93.050989,,EN,Mc,Anoka County,Central Anoka County Regional Trail,1,July,7,2018,6:00-8:00 PM,Yes,,2,9,0,0,0,0
7/9/2018 16:04,7/9/2018 16:08,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_bcqq7rVatv8iwgQ,,,,,45.16403,-93.050989,,EN,Mc,Anoka County,Rum River Regional Trail,1,July,7,2018,4:00-6:00 PM,Yes,,4,28,0,0,0,0
7/9/2018 16:02,7/9/2018 16:04,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_eHgxL6DVvYyi9IP,,,,,45.164023,-93.051026,,EN,Mc,Anoka County,Martin-Island-Linwood Regional Park,3,July,7,2018,2:00-4:00 PM,Yes,,0,21,45,0,0,0
7/9/2018 16:00,7/9/2018 16:02,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_5NOklAlmCL91WiD,,,,,45.164019,-93.051033,,EN,Mc,Anoka County,East Anoka County Regional Trail,5,July,8,2018,2:00-4:00 PM,Yes,,16,3,0,0,0,0
7/9/2018 15:58,7/9/2018 15:59,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_iYe75enFVqDBBgo,,,,,45.164033,-93.050982,,EN,Mc,Anoka County,Bunker Hills Regional Trail,1,July,8,2018,12:00-2:00 PM,Yes,,45,65,0,0,0,0
7/9/2018 15:56,7/9/2018 15:58,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_kIu1uUlSb2UVv76,,,,,45.16405,-93.051075,,EN,Mc,Anoka County,East Anoka County Regional Trail,4,July,8,2018,6:00-8:00 PM,Yes,,26,26,0,0,0,0
7/9/2018 15:52,7/9/2018 15:55,Offline,68.46.105.6,100,0,TRUE,7/9/2018 16:27,R_gnQzX2y5JRCsKRN,,,,,45.163822,-93.051086,,EN,Mc,Anoka County,Bunker Hills Regional Trail,3,July,8,2018,4:00-6:00 PM,Yes,,21,5,0,0,0,0
7/9/2018 17:57,7/9/2018 17:58,Offline,76.113.242.116,100,0,TRUE,7/9/2018 17:58,R_lgUMAcGkfjsGDYn,,,,,45.126956,-93.246086,,EN,Jm,Anoka County,Coon Creek Regional Trail,5,July,8,2018,12:00-2:00 PM,Yes,,1,3,0,0,0,0
7/9/2018 17:56,7/9/2018 17:56,Offline,76.113.242.116,100,0,TRUE,7/9/2018 17:58,R_jF9wGfQAgCU0L4h,,,,,45.127142,-93.246207,,EN,Jm,Anoka County,Bunker Hills Regional Park,6,July,8,2018,10:00-12:00 PM,Yes,,12,6,0,0,0,0
7/9/2018 17:54,7/9/2018 17:56,Offline,76.113.242.116,100,0,TRUE,7/9/2018 17:58,R_7pA7tpHPNEThEJ2,,,,,45.127051,-93.246401,,EN,Jm,Anoka County,Coon Creek Regional Trail,1,July,7,2018,2:00-4:00 PM,Yes,,0,4,0,0,0,0
7/9/2018 17:53,7/9/2018 17:54,Offline,76.113.242.116,100,0,TRUE,7/9/2018 17:58,R_hGkpwdBwhPV0ivi,,,,,45.127051,-93.246401,,EN,Jm,Anoka County,Bunker Hills Regional Park,6,July,7,2018,10:00-12:00 PM,Yes,,17,8,33,0,0,0
7/12/2018 21:05,7/12/2018 21:07,Offline,76.113.242.116,100,0,TRUE,7/12/2018 21:07,R_3EM3FDJRXjteC5P,,,,,45.126942,-93.24623,,EN,Jm,Anoka County,Rice Creek West Regional Trail,3,July,11,2018,4:00-6:00 PM,Yes,,2,0,0,0,0,0
7/12/2018 21:04,7/12/2018 21:05,Offline,76.113.242.116,100,0,TRUE,7/12/2018 21:07,R_cbYlImUsaiDr6tA,,,,,45.127067,-93.246465,,EN,Jm,Anoka County,Rice Creek Chain of Lakes Park Reserve,11,July,11,2018,2:00-4:00 PM,Yes,,0,0,8,0,0,0
7/15/2018 14:58,7/15/2018 14:59,Offline,68.46.105.6,100,0,TRUE,7/15/2018 15:00,R_3KhxZp2mgtW8MTk,,,,,45.163953,-93.050871,,EN,Mc,Anoka County,Rice Creek West Regional Trail,1,July,15,2018,12:00-2:00 PM,Yes,,11,8,0,0,0,0
7/15/2018 14:56,7/15/2018 14:58,Offline,68.46.105.6,100,0,TRUE,7/15/2018 15:00,R_m2DB29vWu45CeKH,,,,,45.163981,-93.050849,,EN,Mc,Anoka County,Anoka County Riverfront Regional Park,2,July,15,2018,10:00-12:00 PM,Yes,,10,7,36,0,0,0
7/15/2018 14:52,7/15/2018 14:55,Offline,68.46.105.6,100,0,TRUE,7/15/2018 15:00,R_odOTVsbloTRv8TF,,,,,45.163988,-93.05095,,EN,Rwc,Anoka County,Martin-Island-Linwood Regional Park,4,July,15,2018,12:00-2:00 PM,Yes,,0,0,37,0,0,0
7/15/2018 14:50,7/15/2018 14:52,Offline,68.46.105.6,100,0,TRUE,7/15/2018 15:00,R_dytyV69UtULwJH5,,,,,45.164036,-93.050953,,EN,Rwc,Anoka County,Rice Creek West Regional Trail,1,July,14,2018,2:00-4:00 PM,Yes,,11,11,0,0,0,0
7/15/2018 14:48,7/15/2018 14:50,Offline,68.46.105.6,100,0,TRUE,7/15/2018 15:00,R_dkWWEQVYzmQNzQ7,,,,,45.164038,-93.050889,,EN,Rwc,Anoka County,Anoka County Riverfront Regional Park,2,July,14,2018,12:00-2:00 PM,Yes,,20,7,72,0,0,0
7/16/2018 11:29,7/16/2018 11:30,Offline,63.226.165.165,100,0,TRUE,7/16/2018 11:30,R_exd0XWX9JUlUPeo,,,,,45.111644,-93.29392,,EN,Mb,Anoka County,Mississippi West Regional Park,1,July,15,2018,2:00-4:00 PM,Yes,,0,0,14,0,0,0
7/16/2018 11:28,7/16/2018 11:29,Offline,63.226.165.165,100,0,TRUE,7/16/2018 11:30,R_g9rH72BA6mvgdGp,,,,,45.111644,-93.29392,,EN,Mb,Anoka County,Mississippi West Regional Park,1,July,11,2018,2:00-4:00 PM,Yes,,0,0,8,0,0,0
7/16/2018 11:25,7/16/2018 11:27,Offline,63.226.165.165,100,0,TRUE,7/16/2018 11:30,R_8alc7yXYasx5SWK,,,,,45.111662,-93.294113,,EN,Mb,Anoka County,Anoka County Riverfront Regional Park,1,July,10,2018,12:00-2:00 PM,No,6/19 12-2,0,0,0,0,0,0
7/16/2018 11:23,7/16/2018 11:25,Offline,63.226.165.165,100,0,TRUE,7/16/2018 11:30,R_h1ltEZA8vI9AmXb,,,,,45.111692,-93.294069,,EN,Mb,Anoka County,Anoka County Riverfront Regional Park,3,July,17,2018,6:00-8:00 PM,No,6/5 6-8,7,0,0,0,0,0
7/18/2018 16:55,7/18/2018 16:56,Offline,76.113.242.116,100,0,TRUE,7/18/2018 16:56,R_aTKlqmHhWYAjyth,,,,,45.127199,-93.246367,,EN,Jm,Anoka County,East Anoka County Regional Trail,4,July,16,2018,10:00-12:00 PM,Yes,,3,8,0,0,0,0
7/18/2018 16:54,7/18/2018 16:55,Offline,76.113.242.116,100,0,TRUE,7/18/2018 16:56,R_nTrHgEl93YjlYN3,,,,,45.127196,-93.246508,,EN,Jm,Anoka County,Bunker Hills Regional Trail,1,July,16,2018,8:00-10:00 AM,Yes,,2,5,0,0,0,0
7/25/2018 19:05,7/25/2018 19:05,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_5zbDsLWl4h4iaYH,,,,,45.127073,-93.246248,,EN,Jm,Anoka County,Mississippi River Regional Trail,3,July,25,2018,4:00-6:00 PM,Yes,,0,1,0,0,0,0
7/25/2018 19:02,7/25/2018 19:04,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_4dWZSpASWnLF1Ze,,,,,45.127081,-93.246252,,EN,Jm,Anoka County,Coon Rapids Dam Regional Park,3,July,25,2018,10:00-12:00 PM,Yes,,0,1,0,0,0,0
7/25/2018 18:59,7/25/2018 19:00,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_gT39CbcKB8ZNS02,,,,,45.127028,-93.246253,,EN,Jm,Anoka County,Bunker Hills Regional Park,6,July,24,2018,10:00-12:00 PM,Yes,,0,6,18,0,0,0
7/25/2018 18:57,7/25/2018 18:59,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_bsFnD5H8ex7Lmwn,,,,,45.126987,-93.246157,,EN,Jm,Anoka County,Coon Creek Regional Trail,2,July,24,2018,8:00-10:00 AM,Yes,,3,2,0,0,0,0
7/25/2018 18:56,7/25/2018 18:57,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_8l9FqKHR7hdPijs,,,,,45.127075,-93.246169,,EN,Jm,Anoka County,Bunker Hills Regional Trail,1,July,23,2018,10:00-12:00 PM,Yes,,2,4,0,0,0,0
7/25/2018 18:55,7/25/2018 18:56,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_bpvSmVcnJTh65HR,,,,,45.127036,-93.246231,,EN,Jm,Anoka County,East Anoka County Regional Trail,4,July,23,2018,8:00-10:00 AM,Yes,,1,1,0,0,0,0
7/25/2018 18:54,7/25/2018 18:55,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_l7KuAJBVp8INqfk,,,,,45.12693,-93.246152,,EN,Jm,Anoka County,Rum River Regional Trail,5,July,22,2018,2:00-4:00 PM,Yes,,1,3,0,0,0,0
7/25/2018 18:53,7/25/2018 18:54,Offline,76.113.242.116,100,0,TRUE,7/25/2018 19:06,R_bSXSqH6gUNz8mD9,,,,,45.127209,-93.246642,,EN,Jm,Anoka County,Central Anoka County Regional Trail,2,July,22,2018,12:00-2:00 PM,Yes,,2,1,0,0,0,0
7/26/2018 16:20,7/26/2018 16:22,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_jQ0isJE8PAMbKp6,,,,,45.163986,-93.051078,,EN,Rwc,Anoka County,Martin-Island-Linwood Regional Park,3,July,25,2018,6:00-8:00 PM,Yes,,0,0,11,0,0,0
7/26/2018 16:17,7/26/2018 16:20,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_26RWw4dlQmLavEA,,,,,45.163918,-93.05089,,EN,Rwc,Anoka County,East Anoka County Regional Trail,5,July,25,2018,6:00-8:00 PM,Yes,,20,23,0,0,0,0
7/26/2018 16:15,7/26/2018 16:17,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_aCAFboRO8COkFmd,,,,,45.163932,-93.05089,,EN,Rwc,Anoka County,Bunker Hills Regional Trail,4,July,25,2018,4:00-6:00 PM,Yes,,14,17,0,0,0,0
7/26/2018 16:13,7/26/2018 16:15,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_6zmgeF1vBVjcNtO,,,,,45.163882,-93.050904,,EN,Rwc,Anoka County,Martin-Island-Linwood Regional Park,4,July,24,2018,10:00-12:00 PM,Yes,,0,0,13,0,0,0
7/26/2018 16:11,7/26/2018 16:13,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_dCkvU6NPzdokWLi,,,,,45.163872,-93.05092,,EN,Rwc,Anoka County,Mississippi West Regional Park,2,July,23,2018,8:00-10:00 AM,Yes,,6,4,0,0,0,0
7/26/2018 16:08,7/26/2018 16:10,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_ef0tkNQRe67W57B,,,,,45.163872,-93.05094,,EN,Rwc,Anoka County,Lake George Regional Park,5,July,22,2018,8:00-10:00 AM,Yes,,2,4,0,0,0,0
7/26/2018 16:04,7/26/2018 16:07,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_bN9looXEZB2eBlf,,,,,45.16391,-93.050685,,EN,Mc,Anoka County,Rice Creek West Regional Trail,1,July,21,2018,6:00-8:00 PM,Yes,,15,18,0,0,0,0
7/26/2018 16:01,7/26/2018 16:04,Offline,68.46.105.6,100,0,TRUE,7/26/2018 16:23,R_54QtVTxASQaEFXQ,,,,,45.163905,-93.051123,,EN,Mc,Anoka County,Anoka County Riverfront Regional Park,3,July,21,2018,4:00-6:00 PM,Yes,,29,5,0,0,0,0
7/30/2018 11:55,7/30/2018 11:57,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_dHbpF8eByPAdPsK,,,,,45.111758,-93.29461,,EN,Mb,Anoka County,Central Anoka County Regional Trail,3,July,26,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
7/30/2018 11:54,7/30/2018 11:55,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_kbVUgGD8zgCjgcu,,,,,45.111701,-93.294727,,EN,Mb,Anoka County,Rum River Regional Trail,3,July,26,2018,10:00-12:00 PM,Yes,,2,0,0,0,0,0
7/30/2018 11:52,7/30/2018 11:53,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_3fBlLykJ3tkl4cs,,,,,45.111701,-93.294727,,EN,Mb,Anoka County,Rum River Regional Trail,5,July,23,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
7/30/2018 11:51,7/30/2018 11:52,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_dodjGe4LljvjPPu,,,,,45.111701,-93.294727,,EN,Mb,Anoka County,Central Anoka County Regional Trail,4,July,23,2018,8:00-10:00 AM,Yes,,1,0,0,0,0,0
7/30/2018 11:49,7/30/2018 11:50,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_nRjHaypyJT2KgSZ,,,,,45.111832,-93.294737,,EN,Mb,Anoka County,Rum River Regional Trail,1,July,21,2018,6:00-8:00 PM,Yes,,6,12,0,0,0,0
7/30/2018 11:47,7/30/2018 11:49,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_d0Uf94CUkSgeono,,,,,45.111819,-93.295037,,EN,Mb,Anoka County,Central Anoka County Regional Trail,1,July,21,2018,4:00-6:00 PM,Yes,,4,2,0,0,0,0
7/30/2018 11:46,7/30/2018 11:47,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_bRClkcVuj6JZE1E,,,,,45.111986,-93.294928,,EN,Mb,Anoka County,Rice Creek North Regional Trail,3,July,21,2018,12:00-2:00 PM,Yes,,12,3,0,0,0,0
7/30/2018 11:44,7/30/2018 11:46,Offline,63.226.165.165,100,0,TRUE,7/30/2018 11:57,R_1Y95cbaNUx2efcG,,,,,45.11177,-93.294451,,EN,Mb,Anoka County,Rice Creek Chain of Lakes Park Reserve,2,July,21,2018,10:00-12:00 PM,Yes,,11,7,17,0,0,0
7/30/2018 18:33,7/30/2018 18:33,Offline,76.113.242.116,100,0,TRUE,7/30/2018 18:34,R_4ZoxgI5fT4Z6O16,,,,,45.127009,-93.246307,,EN,Jm,Anoka County,Coon Creek Regional Trail,5,July,29,2018,6:00-8:00 PM,Yes,,1,3,0,0,0,0
7/30/2018 18:32,7/30/2018 18:33,Offline,76.113.242.116,100,0,TRUE,7/30/2018 18:34,R_lQEiFzovEtaaH6q,,,,,45.12705,-93.246282,,EN,Jm,Anoka County,Bunker Hills Regional Park,6,July,29,2018,4:00-6:00 PM,Yes,,11,3,22,0,0,0
