Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category)."
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID9""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID30_TEXT""}","{""ImportId"":""QID34_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}"
6/22/2018 15:54,6/22/2018 15:55,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_6eWBlAJJ6Iu0wBq,,,,,44.786345,-93.128777,,EN,AR,Dakota County,Miesville Ravine Park Reserve,1,June,12,2018,4:00-6:00 PM,Yes,,0,0,2,0,0,0
6/22/2018 15:54,6/22/2018 15:54,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_o8CYclHsWpZkdD1,,,,,44.786345,-93.128774,,EN,ES,Dakota County,Lake Byllesby Regional Park,1,June,12,2018,8:00-10:00 AM,Yes,,7,1,10,0,0,0
6/22/2018 15:53,6/22/2018 15:54,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_f7V0VLXg0MwSNBa,,,,,44.786345,-93.128767,,EN,AW,Dakota County,Whitetail Woods Regional Park,1,June,4,2018,6:00-8:00 PM,No,"6-11-18, 6-8pm",0,0,34,0,0,0
6/22/2018 15:52,6/22/2018 15:52,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_apaCVOow7aLOELT,,,,,44.786344,-93.128753,,EN,AW,Dakota County,River to River Greenway Regional Trail,1,June,16,2018,2:00-4:00 PM,No,"6-9-18, 2-4pm",0,2,0,0,0,0
6/22/2018 15:51,6/22/2018 15:51,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_g1r83S1hiN0R9Vr,,,,,44.786334,-93.128735,,EN,SF,Dakota County,Whitetail Woods Regional Park,1,June,9,2018,12:00-2:00 PM,Yes,,0,0,27,0,0,0
6/22/2018 15:50,6/22/2018 15:51,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_18McTU7dBJGlJjh,,,,,44.786334,-93.128735,,EN,MD,Dakota County,Mississippi River Regional Trail,11,June,9,2018,12:00-2:00 PM,Yes,,2,0,0,0,0,0
6/22/2018 15:49,6/22/2018 15:50,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_iBG5rzBemvdhSlK,,,,,44.786333,-93.128764,,EN,NB,Dakota County,Lake Byllesby Regional Park,1,June,8,2018,4:00-6:00 PM,Yes,,1,13,7,0,0,0
6/22/2018 15:49,6/22/2018 15:49,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:12,R_cvTby5EsEIc1zGe,,,,,44.786333,-93.128818,,EN,NB,Dakota County,Miesville Ravine Park Reserve,1,June,8,2018,2:00-4:00 PM,Yes,,0,0,1,0,0,0
6/22/2018 15:48,6/22/2018 15:49,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_byVOJRip6pDaxdo,,,,,44.786337,-93.128732,,EN,NM,Dakota County,Spring Lake Park Reserve,1,June,8,2018,12:00-2:00 PM,Yes,,5,0,20,0,0,0
6/22/2018 15:47,6/22/2018 15:48,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_3286AHiNADsrAu0,,,,,44.786342,-93.128749,,EN,NM,Dakota County,Lebanon Hills Regional Park,1,June,8,2018,10:00-12:00 PM,Yes,,0,0,39,0,0,0
6/22/2018 15:46,6/22/2018 15:47,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_9SKX1oj2kH8yZaC,,,,,44.786335,-93.128714,,EN,KO,Dakota County,Lebanon Hills Regional Park,5,June,7,2018,2:00-4:00 PM,Yes,,0,3,2,0,0,0
6/22/2018 15:45,6/22/2018 15:46,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_1rFbQktlRE4E9oB,,,,,44.78634,-93.128746,,EN,ES,Dakota County,Spring Lake Park Reserve,2,June,7,2018,12:00-2:00 PM,Yes,,7,0,3,0,0,0
6/22/2018 15:44,6/22/2018 15:45,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_fG8uJtrI2Tpi3Mo,,,,,44.78633,-93.128693,,EN,AR,Dakota County,Lake Byllesby Regional Park,1,June,7,2018,12:00-2:00 PM,Yes,,5,10,21,2,0,0
6/22/2018 15:43,6/22/2018 15:44,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_fE9D4YCnqlJNe17,,,,,44.786335,-93.128719,,EN,AR,Dakota County,Miesville Ravine Park Reserve,1,June,7,2018,10:00-12:00 PM,Yes,,0,1,1,0,0,0
6/22/2018 15:41,6/22/2018 15:42,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_o2i8COeDSu5nnye,,,,,44.786334,-93.128727,,EN,ND,Dakota County,Minnesota River Greenway,2,June,5,2018,4:00-6:00 PM,Yes,,13,15,0,0,0,0
6/22/2018 15:40,6/22/2018 15:41,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_hNkp8ddkiJpF00x,,,,,44.786341,-93.128759,,EN,GJ,Dakota County,Big Rivers Regional Trail,4,June,5,2018,4:00-6:00 PM,Yes,,12,2,0,0,0,0
6/22/2018 15:39,6/22/2018 15:40,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_hx4ZAcOBgsdmabt,,,,,44.786341,-93.128759,,EN,GJ,Dakota County,Whitetail Woods Regional Park,3,June,5,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
6/22/2018 15:38,6/22/2018 15:39,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_49UMDe2zb4LpxXe,,,,,44.786216,-93.128523,,EN,SF,Dakota County,Spring Lake Park Reserve,1,June,10,2018,6:00-8:00 PM,No,"6-3-18, 6-8pm",1,0,28,0,0,0
6/22/2018 13:30,6/22/2018 13:31,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_cGstY68yMFS4A13,,,,,44.786323,-93.128843,,EN,ES,Dakota County,Lebanon Hills Regional Park,2,June,3,2018,4:00-6:00 PM,Yes,,4,8,61,0,0,0
6/22/2018 13:29,6/22/2018 13:30,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_iFX0Zafdbf9tdXK,,,,,44.786323,-93.128719,,EN,AW,Dakota County,Whitetail Woods Regional Park,3,June,3,2018,10:00-12:00 PM,Yes,,0,1,0,0,0,0
6/22/2018 13:28,6/22/2018 13:29,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_eAUOhAWrrDIQK5L,,,,,44.786286,-93.128626,,EN,CD,Dakota County,Mississippi River Regional Trail,4,June,2,2018,4:00-6:00 PM,Yes,,0,2,0,0,0,0
6/22/2018 13:26,6/22/2018 13:27,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_4dbGUHrqacHptD6,,,,,44.786392,-93.128456,,EN,GJ,Dakota County,River to River Greenway Regional Trail,4,June,16,2018,2:00-4:00 PM,No,"6-2-18, 2-4pm",0,2,0,0,0,0
6/22/2018 12:52,6/22/2018 12:53,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_6RMMTFrgbSLNTSn,,,,,44.786345,-93.128689,,EN,SF,Dakota County,Minnesota River Greenway,2,May,30,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
6/22/2018 12:49,6/22/2018 12:50,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_334d54Cswa8aIXd,,,,,44.786348,-93.128751,,EN,AW,Dakota County,Lake Byllesby Regional Park,1,June,5,2018,6:00-8:00 PM,No,"5-29-18, 6-8pm",0,3,12,0,0,0
6/22/2018 12:48,6/22/2018 12:49,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_hy8dPM6FATJohEq,,,,,44.786349,-93.128721,,EN,BP,Dakota County,Miesville Ravine Park Reserve,1,June,5,2018,4:00-6:00 PM,No,"5-29-18, 4-6pm",0,0,0,0,0,0
6/22/2018 12:46,6/22/2018 12:48,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_1w1qMMsHiOXxIDt,,,,,44.786359,-93.128588,,EN,GJ,Dakota County,Minnesota River Greenway,1,May,29,2018,12:00-2:00 PM,Yes,,2,8,0,0,0,0
6/22/2018 12:45,6/22/2018 12:46,Offline,207.171.99.1,100,0,TRUE,6/22/2018 16:13,R_2Z5tJYgvv4XaXpC,,,,,44.786395,-93.128463,,EN,CD,Dakota County,Whitetail Woods Regional Park,1,May,28,2018,2:00-4:00 PM,Yes,,0,0,8,0,0,0
7/22/2018 10:19,7/22/2018 10:20,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_ev8tUMiYB9KJ9ft,,,,,44.786348,-93.128673,,EN,AW,Dakota County,Mississippi River Regional Trail,4,July,21,2018,4:00-6:00 PM,Yes,,3,2,0,0,0,0
7/22/2018 10:18,7/22/2018 10:19,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_gX4DtgzKmIgVLpx,,,,,44.786315,-93.12865,,EN,ND,Dakota County,Lake Byllesby Regional Park,1,July,21,2018,2:00-4:00 PM,Yes,,3,41,23,0,0,0
7/22/2018 10:17,7/22/2018 10:18,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_5CDHx3EHXHy433U,,,,,44.786333,-93.128682,,EN,ND,Dakota County,Miesville Ravine Park Reserve,1,July,21,2018,12:00-2:00 PM,Yes,,0,0,6,0,0,0
7/22/2018 10:17,7/22/2018 10:17,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_0v1ifqOJfP9TDHT,,,,,44.786307,-93.128741,,EN,AW,Dakota County,Lebanon Hills Regional Park,6,July,15,2018,4:00-6:00 PM,Yes,,10,3,36,0,0,0
7/22/2018 10:16,7/22/2018 10:17,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_lvhawqu4gnG6Owm,,,,,44.786317,-93.128716,,EN,AW,Dakota County,Spring Lake Park Reserve,1,July,15,2018,2:00-4:00 PM,Yes,,4,0,75,0,0,0
7/22/2018 10:15,7/22/2018 10:16,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_apLBvSpIRs3NQR3,,,,,44.786332,-93.128741,,EN,GJ,Dakota County,Lake Byllesby Regional Park,1,July,8,2018,2:00-4:00 PM,No,7-15-18 2-4,7,0,24,0,0,0
7/22/2018 10:14,7/22/2018 10:15,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_9rlgV0JL9PsNeur,,,,,44.786316,-93.1287,,EN,GJ,Dakota County,Miesville Ravine Park Reserve,1,July,8,2018,12:00-2:00 PM,No,7-15-18. 12-2,0,0,5,0,0,0
7/22/2018 10:13,7/22/2018 10:14,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_gOfnZbPMoFhPozx,,,,,44.786344,-93.128751,,EN,AR,Dakota County,Miesville Ravine Park Reserve,1,July,14,2018,4:00-6:00 PM,Yes,,0,0,4,0,0,0
7/22/2018 10:13,7/22/2018 10:13,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_dpdkOIUujHECA05,,,,,44.786344,-93.128751,,EN,ES,Dakota County,Lake Byllesby Regional Park,1,July,14,2018,8:00-10:00 AM,Yes,,7,8,6,0,0,0
7/22/2018 10:11,7/22/2018 10:12,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_f0qxrGIBqMpXH0e,,,,,44.786351,-93.12872,,EN,CD,Dakota County,Whitetail Woods Regional Park,1,July,10,2018,6:00-8:00 PM,Yes,,4,0,18,0,0,0
7/22/2018 10:10,7/22/2018 10:11,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_dwF8urYphLaJLow,,,,,44.786355,-93.128682,,EN,GJ,Dakota County,River to River Greenway Regional Trail,10,July,3,2018,4:00-6:00 PM,No,7-10-18. 4-6,1,16,0,0,0,0
7/22/2018 10:09,7/22/2018 10:10,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_2paYBJeYRyobBrL,,,,,44.786355,-93.128682,,EN,GJ,Dakota County,Mississippi River Regional Trail,11,July,3,2018,2:00-4:00 PM,No,7-10-18. 2-4,1,0,0,0,0,0
7/22/2018 10:08,7/22/2018 10:09,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_jAcYQp2g3Dpgzv0,,,,,44.786355,-93.128682,,EN,TS,Dakota County,River to River Greenway Regional Trail,7,July,9,2018,6:00-8:00 PM,Yes,,3,8,0,0,0,0
7/22/2018 10:07,7/22/2018 10:08,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_i8sDsoUytJpvUPl,,,,,44.786333,-93.128696,,EN,NM,Dakota County,Mississippi River Regional Trail,2,July,9,2018,8:00-10:00 AM,Yes,,2,8,0,0,0,0
7/22/2018 10:06,7/22/2018 10:07,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_j5XcNo7z4M0SkId,,,,,44.78634,-93.128766,,EN,MD,Dakota County,Lake Byllesby Regional Park,2,July,7,2018,2:00-4:00 PM,Yes,,0,0,27,0,0,0
7/22/2018 10:06,7/22/2018 10:06,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_jvhGU8XfAjE6icg,,,,,44.78634,-93.128748,,EN,AM,Dakota County,Big Rivers Regional Trail,4,July,7,2018,2:00-4:00 PM,Yes,,5,2,0,0,0,0
7/22/2018 10:05,7/22/2018 10:05,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_hrtsmB8UWZn09mL,,,,,44.786342,-93.128692,,EN,NB,Dakota County,Lebanon Hills Regional Park,11,June,30,2018,10:00-12:00 PM,No,7-7-18 10-12,0,10,0,0,0,0
7/22/2018 10:03,7/22/2018 10:04,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_bySq9RhHu4QplRN,,,,,44.786338,-93.128727,,EN,NB,Dakota County,Spring Lake Park Reserve,2,June,30,2018,8:00-10:00 AM,No,7-7-18. 8-10,8,0,4,0,0,0
7/22/2018 10:02,7/22/2018 10:03,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_2WFTAWkG71Ls6SK,,,,,44.786356,-93.128708,,EN,NM,Dakota County,Miesville Ravine Park Reserve,1,July,4,2018,6:00-8:00 PM,Yes,,0,0,4,1,0,0
7/22/2018 10:01,7/22/2018 10:02,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_jwMy9Z1EtJfXoqw,,,,,44.786339,-93.128745,,EN,AM,Dakota County,Big Rivers Regional Trail,3,July,4,2018,6:00-8:00 PM,Yes,,20,10,0,0,0,0
7/22/2018 10:00,7/22/2018 10:01,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_m9ajKUnx5nV8HwG,,,,,44.786329,-93.128728,,EN,SF,Dakota County,Lake Byllesby Regional Park,2,July,14,2018,2:00-4:00 PM,No,7-4-18. 2-4,6,0,15,0,0,0
7/22/2018 9:59,7/22/2018 9:59,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_jaTAKTNNEF3Q5NQ,,,,,44.786309,-93.128655,,EN,ES,Dakota County,Lebanon Hills Regional Park,6,June,25,2018,4:00-6:00 PM,No,7-2-18. 4-6,6,2,53,0,0,0
7/22/2018 9:57,7/22/2018 9:58,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_a3ZiZKNE13pDkOB,,,,,44.786295,-93.128659,,EN,GJ,Dakota County,Spring Lake Park Reserve,1,July,2,2018,2:00-4:00 PM,Yes,,0,0,12,0,0,0
7/22/2018 9:56,7/22/2018 9:57,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_fQPbRcR5FpuVLrQ,,,,,44.786332,-93.128736,,EN,AR,Dakota County,Miesville Ravine Park Reserve,1,June,29,2018,4:00-6:00 PM,No,7-1-18. 4-6,0,2,4,0,0,0
7/22/2018 9:53,7/22/2018 9:55,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_aDC4Eu1wt7nuYDL,,,,,44.786341,-93.128731,,EN,ES,Dakota County,Whitetail Woods Regional Park,1,June,23,2018,4:00-6:00 PM,No,6-30-18. 4-6,1,0,19,0,0,0
7/22/2018 9:51,7/22/2018 9:53,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_kw2bR6YPHzANk5V,,,,,44.786339,-93.128769,,EN,MD,Dakota County,Big Rivers Regional Trail,5,June,23,2018,2:00-4:00 PM,No,6-30-18. 2-4,7,0,0,0,0,0
7/22/2018 9:49,7/22/2018 9:51,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_7hTFEczIrWwvb7i,,,,,44.786337,-93.128769,,EN,AM,Dakota County,Spring Lake Park Reserve,1,June,23,2018,12:00-2:00 PM,No,6-30-18. 12-2 ,4,0,37,0,0,0
7/22/2018 9:48,7/22/2018 9:49,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_hyE3nCg7Sxjyyql,,,,,44.786351,-93.128823,,EN,ND,Dakota County,Miesville Ravine Park Reserve,1,June,30,2018,12:00-2:00 PM,Yes,,0,0,3,0,0,0
7/22/2018 9:47,7/22/2018 9:48,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_86dAPKNi5iV0nu7,,,,,44.786351,-93.128823,,EN,BP,Dakota County,Lebanon Hills Regional Park,1,June,30,2018,10:00-12:00 PM,Yes,,6,3,167,0,0,0
7/22/2018 9:42,7/22/2018 9:43,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_3kS8niOjWLDRUJI,,,,,44.786322,-93.128769,,EN,ND,Dakota County,Lake Byllesby Regional Park,1,June,30,2018,10:00-12:00 PM,Yes,,3,24,19,0,0,0
7/22/2018 9:41,7/22/2018 9:42,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_bxbiJvDYFqylhec,,,,,44.786333,-93.128728,,EN,ES,Dakota County,Big Rivers Regional Trail,4,June,28,2018,8:00-10:00 AM,Yes,,4,1,0,0,0,0
7/22/2018 9:39,7/22/2018 9:40,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_f1YHIEpXJ8dLqjx,,,,,44.786339,-93.128778,,EN,ND,Dakota County,Big Rivers Regional Trail,5,June,27,2018,10:00-12:00 PM,Yes,,1,4,0,0,0,0
6/22/2018 12:42,6/22/2018 12:45,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_96AArVPRZ9cD9Yy,,,,,44.78634,-93.12871,,EN,KO,Dakota County,Whitetail Woods Regional Park,2,May,28,2018,8:00-10:00 AM,Yes,,1,0,0,0,0,0
6/22/2018 12:39,6/22/2018 12:39,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_no5BCNfbIxa05M2,,,,,44.786337,-93.12873,,EN,AW,Dakota County,Minnesota River Greenway,2,May,26,2018,4:00-6:00 PM,Yes,,5,15,0,0,0,0
6/22/2018 12:38,6/22/2018 12:38,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_jnL3qEQqAhPeeFR,,,,,44.786346,-93.128756,,EN,AM,Dakota County,River to River Greenway Regional Trail,1,May,26,2018,2:00-4:00 PM,Yes,,1,2,0,0,0,0
6/22/2018 12:36,6/22/2018 12:38,Offline,207.171.99.1,100,0,TRUE,7/22/2018 10:21,R_nYLRlNswyMClxY0,,,,,44.786351,-93.128711,,EN,AM,Dakota County,Mississippi River Regional Trail,11,May,26,2018,12:00-2:00 PM,Yes,,2,3,0,0,0,0
8/26/2018 10:57,8/26/2018 10:57,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_8DNVv1BEHWjXLPj,,,,,44.786103,-93.128238,,EN,ES,Dakota County,Big Rivers Regional Trail,1,August,16,2018,8:00-10:00 AM,No,8-23-18. 8-10am,5,0,9,0,0,0
8/26/2018 10:56,8/26/2018 10:56,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_aFl1qwcGHGBassr,,,,,44.786269,-93.128396,,EN,NM,Dakota County,Minnesota River Greenway,2,August,15,2018,12:00-2:00 PM,No,8-22-18. 12-2pm,7,3,3,0,0,0
8/26/2018 10:55,8/26/2018 10:55,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_9cXYhLikXVouTPW,,,,,44.786269,-93.128396,,EN,TL,Dakota County,Lake Byllesby Regional Park,1,August,13,2018,6:00-8:00 PM,No,8-20-18. 6-8pm,2,7,4,0,0,0
8/26/2018 10:54,8/26/2018 10:54,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_gQzcJ9dbqw4ldLM,,,,,44.786265,-93.128447,,EN,TL,Dakota County,Miesville Ravine Park Reserve,1,August,13,2018,4:00-6:00 PM,No,8-20-18. 4-6pm,0,2,1,0,0,0
8/26/2018 10:52,8/26/2018 10:53,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_g8ZlK9Y5z84U0bc,,,,,44.786293,-93.128421,,EN,AR,Dakota County,Spring Lake Park Reserve,2,August,12,2018,4:00-6:00 PM,No,8-19-18. 4-6pm,0,2,0,0,0,0
8/26/2018 10:51,8/26/2018 10:52,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_n3oE2uwptzAii4t,,,,,44.786205,-93.128399,,EN,AR,Dakota County,Lebanon Hills Regional Park,3,August,12,2018,2:00-4:00 PM,No,8-19-18. 2-4pm,1,10,71,0,0,0
